,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
301,RT @Facosh: Chale s3 wohw3 picture no wie ah na gyi 5ghc no na fa p3 Kalyppo bi na num wai. https://t.co/MWXHvvNQx3,FALSE,0,NA,29-11-16,FALSE,NA,8.03708E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kal_mhe_ephuah,8,TRUE,FALSE,NA,NA
302,"RT @Mr_Abu233: Kalyppo is banned at polling stations on election days, says NCCE.
What about umbrellas and chickens?",FALSE,0,NA,29-11-16,FALSE,NA,8.03702E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",papa__kofi,179,TRUE,FALSE,NA,NA
303,U dey chuk my heart like Nana's Kalyppo lol<ed><U+00A0><U+00BD><ed><U+00B8><U+0098> https://t.co/8i3iAWvrQu,FALSE,0,NA,29-11-16,FALSE,NA,8.03697E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",djmillzygh,0,FALSE,FALSE,NA,NA
304,"RT @atswei_xx: Obama said ""Yes we can"" 
Trump said ""Make America Great Again""

But in Ghana all i hear is ""Nana Kalyppo"" and ""JMToaso"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>",FALSE,0,NA,29-11-16,FALSE,NA,8.03697E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dakid_genius,56,TRUE,FALSE,NA,NA
305,RT @MichaelKwaben16: @KafuiDey @Snr_AhenQra # Nana kalypo,FALSE,0,NA,29-11-16,FALSE,NA,8.03694E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Snr_AhenQra,1,TRUE,FALSE,NA,NA
306,"RT @Rafurl: Astek Refresh. 
Take a sip. 
Better than Kalyppo. https://t.co/bZ9JdNycGj",FALSE,0,NA,29-11-16,FALSE,NA,8.03691E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aoki__23,17,TRUE,FALSE,NA,NA
307,@KafuiDey @Snr_AhenQra # Nana kalypo,FALSE,0,KafuiDey,29-11-16,FALSE,8.03462E+17,8.0369E+17,277611667,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MichaelKwaben16,1,FALSE,FALSE,NA,NA
308,"RT @Rafurl: Astek Refresh. 
Take a sip. 
Better than Kalyppo. https://t.co/bZ9JdNycGj",FALSE,0,NA,29-11-16,FALSE,NA,8.0369E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kokolettebabe,17,TRUE,FALSE,NA,NA
309,"RT @Rafurl: Astek Refresh. 
Take a sip. 
Better than Kalyppo. https://t.co/bZ9JdNycGj",FALSE,0,NA,29-11-16,FALSE,NA,8.03687E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jx4KT,17,TRUE,FALSE,NA,NA
310,"Is it Nana Kalyppo or Mahama Paper, The Choice is yours. 

Shatta Wale – Nana Vrs Mahama (Prod.by Williesbeat) - https://t.co/LHjFP5Ytg6",FALSE,0,NA,29-11-16,FALSE,NA,8.03674E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",owiaclothing,0,FALSE,FALSE,NA,NA
311,"Is it Nana Kalyppo or Mahama Paper, The Choice is yours. 

Shatta Wale – Nana Vrs Mahama (Prod.by Williesbeat) - https://t.co/LpjiugFG6c",FALSE,0,NA,29-11-16,FALSE,NA,8.03674E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",OwiaMusic,0,FALSE,FALSE,NA,NA
312,"Is it Nana Kalyppo or Mahama Paper, The Choice is yours. 

Shatta Wale – Nana Vrs Mahama (Prod.by Williesbeat) - https://t.co/EZUwWdZyGV",FALSE,0,NA,29-11-16,FALSE,NA,8.03674E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",dcleakers,0,FALSE,FALSE,NA,NA
313,"Is it Nana Kalyppo or Mahama Paper, The Choice is yours. 

Shatta Wale – Nana Vrs Mahama (Prod.by Williesbeat) - https://t.co/OwycLyXHjK",FALSE,0,NA,29-11-16,FALSE,NA,8.03674E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",crackers_Lab,0,FALSE,FALSE,NA,NA
314,No kalyppo at polling stations. No umbrella too? Or we may need it to battle the sun/rain? Just so we are clear...,FALSE,0,NA,29-11-16,FALSE,NA,8.03662E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WooWooPete,0,FALSE,FALSE,NA,NA
315,"RT @Mr_Abu233: Kalyppo is banned at polling stations on election days, says NCCE.
What about umbrellas and chickens?",FALSE,0,NA,29-11-16,FALSE,NA,8.03659E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kwesiTupac,179,TRUE,FALSE,NA,NA
316,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/2jmTymsXJ1 via #dcleakers,FALSE,0,NA,29-11-16,FALSE,NA,8.03652E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",OwiaMusic,0,FALSE,FALSE,NA,NA
317,"No so if we can't put on party colors, we can't also drink hard liquor on Election day coming 7th December. Kalypo too we can't drink some?",FALSE,0,NA,29-11-16,FALSE,NA,8.03652E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iambiney_mzvee,0,FALSE,FALSE,NA,NA
318,RT @KobiCage_gh: This one kalypo two biscuits @deborahvanessa7 talk de3 people go think say..........but it's just music k3k3<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+009D>,FALSE,0,NA,29-11-16,FALSE,NA,8.03648E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AdwoaEmprezz,3,TRUE,FALSE,NA,NA
319,Can voter go to the polling station with kalypo? @ghanapolice #electionhq,FALSE,0,NA,29-11-16,FALSE,NA,8.03648E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jeklys16,0,FALSE,FALSE,NA,NA
320,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/2jmTymKz7B via #dcleakers,FALSE,0,NA,29-11-16,FALSE,NA,8.03637E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",OwiaMusic,0,FALSE,FALSE,NA,NA
321,"See @jessicacitifm, you left a month ago and you say wetin, I beg play Nana kalypo for there. We are coming for our aburokyire things",FALSE,0,NA,29-11-16,FALSE,NA,8.03633E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nanacwame,0,FALSE,FALSE,NA,NA
322,"RT @Rafurl: Dunno which is the funniest thing today. 

NCCE banning kalyppo on election day or Omane Boamah saying JM will give every house…",FALSE,0,NA,29-11-16,FALSE,NA,8.03631E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fvBudu,41,TRUE,FALSE,NA,NA
323,"RT @iamMcFerty: Der norr NCCE say we should not drink kalyppo at polling stations.

Ah ba",FALSE,0,NA,29-11-16,FALSE,NA,8.03631E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sarkcessClems,3,TRUE,FALSE,NA,NA
324,Nana Addo does not inspire me but Ghana need change from this corrupt ndc Government soo mafa Nana saa. Nana kalypo,FALSE,0,NA,29-11-16,FALSE,NA,8.03626E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FABDIDIT,0,FALSE,FALSE,NA,NA
325,"RT @Rafurl: Astek Refresh. 
Take a sip. 
Better than Kalyppo. https://t.co/bZ9JdNycGj",FALSE,0,NA,29-11-16,FALSE,NA,8.03622E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sir_gerald,17,TRUE,FALSE,NA,NA
326,"RT @Rafurl: Astek Refresh. 
Take a sip. 
Better than Kalyppo. https://t.co/bZ9JdNycGj",FALSE,0,NA,29-11-16,FALSE,NA,8.03622E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Selorm_Speaks,17,TRUE,FALSE,NA,NA
327,"RT @deborahvanessa7: Make you hit your chest like 2 whiskey
Cough ask your paddy who is she?Move briskly coz I'm too frisky
Drink 1 Kalyppo…",FALSE,0,NA,29-11-16,FALSE,NA,8.03621E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aaronmensah11,49,TRUE,FALSE,NA,NA
328,"RT @Rafurl: Astek Refresh. 
Take a sip. 
Better than Kalyppo. https://t.co/bZ9JdNycGj",FALSE,0,NA,29-11-16,FALSE,NA,8.03608E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EkOwMaIsSe,17,TRUE,FALSE,NA,NA
329,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03606E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angleenah,110,TRUE,FALSE,NA,NA
330,"RT @Rafurl: Dunno which is the funniest thing today. 

NCCE banning kalyppo on election day or Omane Boamah saying JM will give every house…",FALSE,0,NA,29-11-16,FALSE,NA,8.03603E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Sayawdeen,41,TRUE,FALSE,NA,NA
331,No kalyppo at polling stations. No umbrella too? Or we may need it to battle the sun/rain? Just so we are clear...,FALSE,0,NA,29-11-16,FALSE,NA,8.036E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",abrantepadotcom,0,FALSE,FALSE,NA,NA
332,"RT @Rafurl: Dunno which is the funniest thing today. 

NCCE banning kalyppo on election day or Omane Boamah saying JM will give every house…",FALSE,0,NA,29-11-16,FALSE,NA,8.03595E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Clement_Madrid_,41,TRUE,FALSE,NA,NA
333,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03588E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jojo_Fokn,110,TRUE,FALSE,NA,NA
334,"RT @iamMcFerty: Der norr NCCE say we should not drink kalyppo at polling stations.

Ah ba",FALSE,0,NA,29-11-16,FALSE,NA,8.03585E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dangaata_,3,TRUE,FALSE,NA,NA
335,"Der norr NCCE say we should not drink kalyppo at polling stations.

Ah ba",FALSE,8,NA,29-11-16,FALSE,NA,8.03583E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamMcFerty,3,FALSE,FALSE,NA,NA
336,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03581E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iamelvispluwn,110,TRUE,FALSE,NA,NA
337,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03577E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",SupremmoK,110,TRUE,FALSE,NA,NA
338,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03577E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MannyMannytorto,110,TRUE,FALSE,NA,NA
339,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/PI1OcXjHsk via #dcleakers,FALSE,0,NA,29-11-16,FALSE,NA,8.03576E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",owiaclothing,0,FALSE,FALSE,NA,NA
340,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SJaylar,110,TRUE,FALSE,NA,NA
341,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",YNbryte,110,TRUE,FALSE,NA,NA
342,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MonicaLippy,110,TRUE,FALSE,NA,NA
343,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",QwabenaAmponsah,110,TRUE,FALSE,NA,NA
344,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ObaaTiwa,110,TRUE,FALSE,NA,NA
345,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",YoungTheresah,110,TRUE,FALSE,NA,NA
346,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Yaa_pphc1,110,TRUE,FALSE,NA,NA
347,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",twistaville1,110,TRUE,FALSE,NA,NA
348,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",quame_lucio,110,TRUE,FALSE,NA,NA
349,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",thess_bae,110,TRUE,FALSE,NA,NA
350,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ReginaKesse,110,TRUE,FALSE,NA,NA
351,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Nlocotalawa,110,TRUE,FALSE,NA,NA
352,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MimiRobinson11,110,TRUE,FALSE,NA,NA
353,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Obi_Gherl,110,TRUE,FALSE,NA,NA
354,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",uenrtein,110,TRUE,FALSE,NA,NA
355,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",LucioQuame,110,TRUE,FALSE,NA,NA
356,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",thou__1,110,TRUE,FALSE,NA,NA
357,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Peemiller18,110,TRUE,FALSE,NA,NA
358,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Twisted_Akosua,110,TRUE,FALSE,NA,NA
359,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SamuelAbosiakoh,110,TRUE,FALSE,NA,NA
360,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Papabi6Papabi,110,TRUE,FALSE,NA,NA
361,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",mR_mumu1,110,TRUE,FALSE,NA,NA
362,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Obeng1Victoria,110,TRUE,FALSE,NA,NA
363,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",twista_pphc,110,TRUE,FALSE,NA,NA
364,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",mz_kumasi,110,TRUE,FALSE,NA,NA
365,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",PPHcrew_studios,110,TRUE,FALSE,NA,NA
366,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",maameNyarko123,110,TRUE,FALSE,NA,NA
367,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",unique_vida,110,TRUE,FALSE,NA,NA
368,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",waveleron,110,TRUE,FALSE,NA,NA
369,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Thermal_pphc,110,TRUE,FALSE,NA,NA
370,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SniperHdh,110,TRUE,FALSE,NA,NA
371,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",officialjaylar1,110,TRUE,FALSE,NA,NA
372,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",peemill27,110,TRUE,FALSE,NA,NA
373,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",organa_one,110,TRUE,FALSE,NA,NA
374,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NanaYaw_TI,110,TRUE,FALSE,NA,NA
375,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NYAMETEASE6,110,TRUE,FALSE,NA,NA
376,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",mzzphokuzty,110,TRUE,FALSE,NA,NA
377,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",obaayaababe,110,TRUE,FALSE,NA,NA
378,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",manuel_nsiah,110,TRUE,FALSE,NA,NA
379,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MrAppiah21,110,TRUE,FALSE,NA,NA
380,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",maame_nkansah,110,TRUE,FALSE,NA,NA
381,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",kwesiaduanaba,110,TRUE,FALSE,NA,NA
382,RT @Selormpreneur: Happy birthday President @JDMahama. So bosuu where the party at? I want #Kalyppo there as the main drink. #LiveLongJMToa…,FALSE,0,NA,29-11-16,FALSE,NA,8.03575E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Kobby_National,110,TRUE,FALSE,NA,NA
